POS Txn,Dept,ID,Sales U
16120100160034005123,0421:TODDLER GIRL APPAREL,53,2
16120100160034005123,0598:BABY CARE,94,2
16120100160034005123,0836:HOUSEHOLD CLEANING,143,1
16120100160034005123,0879:PET SUPPLIES,158,1
16120100160034005124,0822:THIRD PARTY GIFTCARD,278,5
16120100160034005126,0822:THIRD PARTY GIFTCARD,278,1
16120100160034005127,0646:SEASONAL,110,1
16120100160034005127,0973:CANDY,175,1
16120100160034005128,0603:BEAUTY CARE,99,1
16120100160034005128,0836:HOUSEHOLD CLEANING,143,2
16120100160034005128,0879:PET SUPPLIES,158,4
16120100160034005128,0984:BEER,178,1
16120100160034005129,0597:HEALTH AIDS,93,1
16120100160034005130,0836:HOUSEHOLD CLEANING,143,1
16120100160034005132,0193:LADIES ACTIVEWEAR,21,5
16120100160034005133,0590:MASS COSMETICS,86,3
16120100160034005134,0961:GENERAL GROCERIES,169,1
16120100160034005134,0973:CANDY,175,4
16120100160035008659,0532:AMERICAN GREETINGS,72,1
16120100160035008659,0646:SEASONAL,110,1
16120100160035008660,0193:LADIES ACTIVEWEAR,21,1
16120100160035008660,0380:MENS ACTIVEWEAR,46,2
16120100160035008660,0646:SEASONAL,110,1
16120100160035008660,0836:HOUSEHOLD CLEANING,143,1
16120100160035008660,0846:BATTERIES,147,1
16120100160035008660,0973:CANDY,175,6
16120100160035008661,0163:JUNIOR TOPS,6,1
16120100160035008661,0173:JUNIOR BOTTOMS,10,1
16120100160035008661,0359:MENS ACCESSORIES,41,1
16120100160035008661,0360:MENS FURNISHINGS,42,1
16120100160035008661,0973:CANDY,175,2
16120100160035008662,0532:AMERICAN GREETINGS,72,1
16120100160035008662,0646:SEASONAL,110,7
16120100160035008662,0797:SEASONAL GIFTS,294,2
16120100160035008662,0991:TOBACCO,179,1
16120100160035008663,0188:STYLE & CO,19,1
16120100160035008663,0230:DAYWEAR,23,1
16120100160035008663,0261:HOSIERY,250,1
16120100160035008664,0210:FOUNDATIONS,22,2
16120100160035008665,0359:MENS ACCESSORIES,41,1
16120100160035008666,0261:HOSIERY,250,1
16120100160035008667,0369:YOUNG MENS,45,1
16120100160035008667,0590:MASS COSMETICS,86,4
16120100160035008667,0595:HOME/BATH,272,3
16120100160035008667,0603:BEAUTY CARE,99,2
16120100160035008667,0836:HOUSEHOLD CLEANING,143,1
16120100160035008667,0961:GENERAL GROCERIES,169,2
16120100160035008667,0982:SPIRITS,176,1
16120100160035008668,0837:GENERAL HOUSEWARES,296,1
16120100160035008668,0973:CANDY,175,1
16120100160035008669,0597:HEALTH AIDS,93,1
16120100160035008669,0603:BEAUTY CARE,99,3
16120100160035008669,0604:PERSONAL CARE,100,3
16120100160035008669,0961:GENERAL GROCERIES,169,1
16120100160035008669,0962:BEVERAGES,170,1
16120100160035008670,0603:BEAUTY CARE,99,1
16120100160035008670,0636:FITNESS/EXERCISE,104,1
16120100160035008671,0826:SMALL ELECTRICS,138,1
16120100160035008672,0597:HEALTH AIDS,93,1
16120100160035008672,0823:SMART HOME,308,1
16120100160035008672,0962:BEVERAGES,170,1
16120100160035008673,0532:AMERICAN GREETINGS,72,1
16120100160035008674,0551:CAMERAS & EQUIP,75,1
16120100160035008674,0815:AUDIO ELECTRONICS,132,1
16120100160035008675,0636:FITNESS/EXERCISE,104,1
16120100160035008675,0991:TOBACCO,179,1
16120100160035008676,0603:BEAUTY CARE,99,1
16120100160035008676,0962:BEVERAGES,170,1
16120100160035008676,0991:TOBACCO,179,1
16120100160035008677,0532:AMERICAN GREETINGS,72,1
16120100160035008677,0640:TOYS,108,1
16120100160035008677,0973:CANDY,175,1
16120100160035008678,0836:HOUSEHOLD CLEANING,143,5
16120100160035008678,0962:BEVERAGES,170,1
16120100160035008679,0837:GENERAL HOUSEWARES,296,1
16120100160035008680,0360:MENS FURNISHINGS,42,1
16120100160035008680,0369:YOUNG MENS,45,1
16120100160035008681,0530:SCHOOL/OFFIC SUPP,70,3
16120100160035008681,0661:LUGGAGE,111,1
16120100160035008682,0530:SCHOOL/OFFIC SUPP,70,9
16120100160035008683,0541:BOOKS AND MAPS,74,1
16120100160035008683,0640:TOYS,108,1
16120100160035008683,0982:SPIRITS,176,1
16120100160035008684,0961:GENERAL GROCERIES,169,1
16120100160035008685,0982:SPIRITS,176,7
16120100160035008686,0360:MENS FURNISHINGS,42,1
16120100160035008687,0597:HEALTH AIDS,93,1
16120100160035008687,0603:BEAUTY CARE,99,1
16120100160035008687,0836:HOUSEHOLD CLEANING,143,1
16120100160035008687,0962:BEVERAGES,170,8
16120100160035008687,0973:CANDY,175,2
16120100160035008688,0532:AMERICAN GREETINGS,72,1
16120100160035008688,0646:SEASONAL,110,3
16120100160035008688,0846:BATTERIES,147,1
16120100160035008688,0973:CANDY,175,1
16120100160035008689,0271:HANDBAGS,26,1
16120100160035008689,0346:LIFE STYLE DENIM,35,1
16120100160035008689,0590:MASS COSMETICS,86,3
16120100160035008689,0597:HEALTH AIDS,93,2
16120100160035008689,0603:BEAUTY CARE,99,6
16120100160035008689,0640:TOYS,108,2
16120100160035008689,0836:HOUSEHOLD CLEANING,143,2
16120100160035008689,0837:GENERAL HOUSEWARES,296,3
16120100160035008689,0930:TABLE TOP & KITCHEN,164,3
16120100160035008689,0931:BATH,165,1
16120100160035008689,0973:CANDY,175,6
16120100160035008691,0163:JUNIOR TOPS,6,1
16120100160035008691,0280:FASHION ACCESSORIES,27,2
16120100160035008691,0369:YOUNG MENS,45,1
16120100160035008692,0411:PEGABLES,50,1
16120100160035008692,0415:NEWBORN APPAREL,51,5
16120100160035008693,0593:PRESTIGE COSMETICS,270,1
16120100160035008694,0604:PERSONAL CARE,100,1
16120100160035008695,0603:BEAUTY CARE,99,1
16120100160035008695,0797:SEASONAL GIFTS,294,2
16120100160035008695,0837:GENERAL HOUSEWARES,296,1
16120100160035008696,0395:MENS ATHLETIC SHOES,49,1
16120100160035008697,0973:CANDY,175,1
16120100160035008697,0982:SPIRITS,176,1
16120100160035008697,0983:WINE,177,1
16120100160035008698,0530:SCHOOL/OFFIC SUPP,70,1
16120100160035008699,0639:TEAM SPORTING GOODS,107,1
16120100160035008699,0861:GENERAL HARDWARE,156,1
16120100160035008700,0962:BEVERAGES,170,1
16120100160035008700,0991:TOBACCO,179,1
16120100160035008701,0353:MENS OUTDOOR,36,1
16120100160035008701,0592:WMNS PRESTIGE FRAG,269,1
16120100160035008701,0593:PRESTIGE COSMETICS,270,1
16120100160035008701,0973:CANDY,175,3
16120100160035008702,0340:MENS CASUAL SLACKS,32,2
16120100160035008702,0380:MENS ACTIVEWEAR,46,3
16120100160035008703,0161:MISSY KAREN SCOTT,5,1
16120100160035008703,0271:HANDBAGS,26,1
16120100160035008704,0644:SPORTS NUTRITION,292,1
16120100160035008704,0962:BEVERAGES,170,1
16120100160035008704,0965:PERISHABLES,171,1
16120100160035008705,0161:MISSY KAREN SCOTT,5,2
16120100160035008705,0177:PETITE SEPARATES,12,1
16120100160035008705,0193:LADIES ACTIVEWEAR,21,1
16120100160035008705,0360:MENS FURNISHINGS,42,2
16120100160035008705,0532:AMERICAN GREETINGS,72,3
16120100160035008705,0593:PRESTIGE COSMETICS,270,1
16120100160035008706,0171:MISSY BOTTOMS,9,1
16120100160035008707,0661:LUGGAGE,111,1
16120100160035008708,0593:PRESTIGE COSMETICS,270,1
16120100160035008708,0603:BEAUTY CARE,99,1
16120100160035008708,0973:CANDY,175,1
16120100160035008709,0590:MASS COSMETICS,86,4
16120100160035008709,0597:HEALTH AIDS,93,2
16120100160035008709,0603:BEAUTY CARE,99,2
16120100160035008709,0604:PERSONAL CARE,100,1
16120100160035008710,0530:SCHOOL/OFFIC SUPP,70,2
16120100160035008711,0110:LDS OUTERWEAR/OUTDR,1,1
16120100160035008712,0551:CAMERAS & EQUIP,75,1
16120100160035008712,0632:DIGITAL FITNESS,309,1
16120100160035008712,0982:SPIRITS,176,1
16120100160035008713,0426:TODDLER BOY APPAREL,54,1
16120100160035008713,0469:BOYS ACCESSORIES,60,3
16120100160035008713,0640:TOYS,108,3
16120100160035008713,0982:SPIRITS,176,1
16120100160035008714,0604:PERSONAL CARE,100,5
16120100160035008714,0634:VITAMINS & HLTH AIDS,102,1
16120100160035008714,0961:GENERAL GROCERIES,169,1
16120100160035008715,0634:VITAMINS & HLTH AIDS,102,1
16120100160035008715,0836:HOUSEHOLD CLEANING,143,1
16120100160035008716,0530:SCHOOL/OFFIC SUPP,70,1
16120100160035008716,0837:GENERAL HOUSEWARES,296,1
16120100160035008716,0930:TABLE TOP & KITCHEN,164,1
16120100160035008717,0833:TABLETOP,141,3
16120100160035008717,0837:GENERAL HOUSEWARES,296,2
16120100160035008717,0931:BATH,165,5
16120100160035008718,0056:SOUVENIR,265,1
16120100160035008718,0510:NAVY PRIDE HARDLINES,64,1
16120100160035008718,0532:AMERICAN GREETINGS,72,1
16120100160035008719,0962:BEVERAGES,170,1
16120100160035008720,0071:BEAUTY RETAIL,266,1
16120100160035008720,0358:MENS DRESS SHIRTS,40,2
16120100160035008720,0597:HEALTH AIDS,93,1
16120100160035008721,0098:WAREHOUSED EXPENSES,235,1
16120100160035008721,0430:GIRLS 4-6X CLOTHING,55,1
16120100160035008721,0449:GIRLS ACCESSORIES,58,1
16120100160035008721,0530:SCHOOL/OFFIC SUPP,70,4
16120100160035008721,0646:SEASONAL,110,1
16120100160035008721,0822:THIRD PARTY GIFTCARD,278,1
16120100160035008722,0163:JUNIOR TOPS,6,1
16120100160035008722,0167:MISSY TOPS,8,1
16120100160035008723,0056:SOUVENIR,265,1
16120100160035008723,0163:JUNIOR TOPS,6,1
16120100160035008724,0965:PERISHABLES,171,1
16120100160035008725,0962:BEVERAGES,170,1
16120100160035008726,0640:TOYS,108,1
16120100160035008726,0646:SEASONAL,110,7
16120100160035008726,0822:THIRD PARTY GIFTCARD,278,5
16120100160035008726,0962:BEVERAGES,170,1
16120100160035008727,0369:YOUNG MENS,45,1
16120100160035008727,0530:SCHOOL/OFFIC SUPP,70,7
16120100160035008728,0826:SMALL ELECTRICS,138,1
16120100160035008729,0590:MASS COSMETICS,86,1
16120100160035008729,0603:BEAUTY CARE,99,2
16120100160035008729,0604:PERSONAL CARE,100,9
16120100160035008730,0857:PC PERIPH/OFFICE ACC,155,1
16120100160035008731,0167:MISSY TOPS,8,1
16120100160035008731,0171:MISSY BOTTOMS,9,1
16120100160035008731,0271:HANDBAGS,26,1
16120100160035008732,0360:MENS FURNISHINGS,42,3
16120100160035008732,0369:YOUNG MENS,45,1
16120100160035008732,0592:WMNS PRESTIGE FRAG,269,1
16120100160035008732,0593:PRESTIGE COSMETICS,270,1
16120100160035008732,0596:MENS PRESTIGE FRAG,273,1
16120100160035008733,0795:HOME DECOR,128,1
16120100160035008733,0984:BEER,178,3
16120100160035008734,0586:COSTUME JEWELRY,82,1
16120100160035008734,0973:CANDY,175,1
16120100160035008735,0973:CANDY,175,1
16120100160035008735,0982:SPIRITS,176,1
16120100160035008735,0983:WINE,177,1
16120100160035008735,0984:BEER,178,2
16120100160035008737,0982:SPIRITS,176,1
16120100160035008738,0360:MENS FURNISHINGS,42,1
16120100160035008738,0532:AMERICAN GREETINGS,72,2
16120100160035008738,0845:AS SEEN ON TV,146,3
16120100160035008738,0973:CANDY,175,2
16120100160035008739,0973:CANDY,175,1
16120100160035008740,0845:AS SEEN ON TV,146,-1
16120100160035008741,0597:HEALTH AIDS,93,1
16120100160035008741,0961:GENERAL GROCERIES,169,2
16120100160035008741,0973:CANDY,175,1
16120100160035008742,0598:BABY CARE,94,1
16120100160035008742,0962:BEVERAGES,170,5
16120100160035008742,0973:CANDY,175,1
16120100160035008743,0343:MENS DENIM JEANS,34,1
16120100160035008743,0395:MENS ATHLETIC SHOES,49,1
16120100160035008743,0973:CANDY,175,1
16120100160035008744,0597:HEALTH AIDS,93,1
16120100160035008744,0961:GENERAL GROCERIES,169,1
16120100160035008744,0962:BEVERAGES,170,1
16120100160035008744,0973:CANDY,175,1
16120100160035008745,0962:BEVERAGES,170,4
16120100160035008746,0359:MENS ACCESSORIES,41,2
16120100160035008747,0589:SUNGLASSES,85,1
16120100160035008747,0836:HOUSEHOLD CLEANING,143,1
16120100160035008748,0240:SLEEPWEAR/LOUNGEWEAR,24,2
16120100160035008748,0261:HOSIERY,250,1
16120100160035008748,0486:CHILDRENS FOOTWEAR,63,1
16120100160035008749,0395:MENS ATHLETIC SHOES,49,1
16120100160035008750,0230:DAYWEAR,23,1
16120100160035008750,0291:WOMENS FTWR:DRS/CAS,28,1
16120100160035008750,0795:HOME DECOR,128,1
16120100160035008750,0854:VIDEO GAMES,152,2
16120100160035008751,0391:MENS SHOES,48,1
16120100160035008751,0597:HEALTH AIDS,93,3
16120100160035008751,0601:VALUE ZONE,97,1
16120100160035008751,0604:PERSONAL CARE,100,2
16120100160035008752,0280:FASHION ACCESSORIES,27,1
16120100160035008752,0530:SCHOOL/OFFIC SUPP,70,2
16120100160035008752,0836:HOUSEHOLD CLEANING,143,1
16120100160035008752,0973:CANDY,175,11
16120100160035008753,0380:MENS ACTIVEWEAR,46,1
16120100160035008754,0836:HOUSEHOLD CLEANING,143,1
16120100160035008754,0962:BEVERAGES,170,4
16120100160035008754,0973:CANDY,175,1
16120100160035008755,0595:HOME/BATH,272,2
16120100160035008755,0644:SPORTS NUTRITION,292,1
16120100160035008755,0962:BEVERAGES,170,1
16120100160035008756,0421:TODDLER GIRL APPAREL,53,1
16120100160035008756,0449:GIRLS ACCESSORIES,58,8
16120100160035008757,0380:MENS ACTIVEWEAR,46,-1
16120100160035008758,0380:MENS ACTIVEWEAR,46,1
16120100160035008759,0530:SCHOOL/OFFIC SUPP,70,1
16120100160035008760,0354:MENS MODERN COLLECT,37,1
16120100160035008760,0359:MENS ACCESSORIES,41,2
16120100160035008761,0597:HEALTH AIDS,93,4
16120100160035008761,0604:PERSONAL CARE,100,1
16120100160035008761,0644:SPORTS NUTRITION,292,1
16120100160035008763,0440:GIRLS 7-16 CLOTHING,57,3
16120100160035008763,0973:CANDY,175,2
16120100160035008763,0982:SPIRITS,176,1
16120100160035008764,0590:MASS COSMETICS,86,1
16120100160035008764,0598:BABY CARE,94,1
16120100160035008764,0982:SPIRITS,176,1
16120100160035008765,0597:HEALTH AIDS,93,2
16120100160035008765,0604:PERSONAL CARE,100,3
16120100160035008765,0962:BEVERAGES,170,1
16120100160035008766,0295:WOMENS ATHLTIC SHOES,29,1
16120100160035008767,0593:PRESTIGE COSMETICS,270,1
16120100160035008768,0358:MENS DRESS SHIRTS,40,1
16120100160035008768,0640:TOYS,108,1
16120100160035008768,0722:OUTDOOR LIVING,122,2
16120100160035008769,0826:SMALL ELECTRICS,138,1
16120100160035008769,0845:AS SEEN ON TV,146,1
16120100160035008769,0962:BEVERAGES,170,2
16120100160035008770,0984:BEER,178,1
16120100160035008771,0962:BEVERAGES,170,1
16120100160035008772,0590:MASS COSMETICS,86,2
16120100160035008772,0680:AUTOMOTIVE,113,1
16120100160035008772,0722:OUTDOOR LIVING,122,2
16120100160035008773,0531:STATIONERY SUNDRIES,71,2
16120100160035008773,0532:AMERICAN GREETINGS,72,3
16120100160035008773,0983:WINE,177,3
16120100160035008774,0961:GENERAL GROCERIES,169,2
16120100160035008775,0261:HOSIERY,250,1
16120100160035008776,0597:HEALTH AIDS,93,1
16120100160035008776,0598:BABY CARE,94,1
16120100160035008776,0604:PERSONAL CARE,100,1
16120100160035008776,0861:GENERAL HARDWARE,156,2
16120100160035008776,0973:CANDY,175,2
16120100160035008777,0962:BEVERAGES,170,1
16120100160035008777,0973:CANDY,175,1
16120100160035008778,0604:PERSONAL CARE,100,1
16120100160035008779,0380:MENS ACTIVEWEAR,46,2
16120100160035008780,0597:HEALTH AIDS,93,2
16120100160035008780,0604:PERSONAL CARE,100,1
16120100160035008780,0640:TOYS,108,1
16120100160035008780,0973:CANDY,175,1
16120100160035008781,0845:AS SEEN ON TV,146,3
16120100160035008782,0193:LADIES ACTIVEWEAR,21,2
16120100160035008782,0973:CANDY,175,1
16120100160035008783,0343:MENS DENIM JEANS,34,1
16120100160035008783,0380:MENS ACTIVEWEAR,46,1
16120100160035008783,0603:BEAUTY CARE,99,1
16120100160035008783,0604:PERSONAL CARE,100,2
16120100160035008783,0836:HOUSEHOLD CLEANING,143,2
16120100160035008784,0797:SEASONAL GIFTS,294,1
16120100160035008785,0359:MENS ACCESSORIES,41,1
16120100160035008785,0368:TRAD COLLECTIONS,44,1
16120100160035008785,0391:MENS SHOES,48,1
16120100160035008785,0411:PEGABLES,50,1
16120100160035008785,0510:NAVY PRIDE HARDLINES,64,2
16120100160035008785,0962:BEVERAGES,170,7
16120100160035008786,0532:AMERICAN GREETINGS,72,5
16120100160035008786,0590:MASS COSMETICS,86,1
16120100160035008786,0604:PERSONAL CARE,100,2
16120100160035008786,0634:VITAMINS & HLTH AIDS,102,1
16120100160035008786,0640:TOYS,108,4
16120100160035008786,0861:GENERAL HARDWARE,156,1
16120100160035008786,0879:PET SUPPLIES,158,4
16120100160035008786,0973:CANDY,175,2
16120100160035008786,0983:WINE,177,3
16120100160035008787,0680:AUTOMOTIVE,113,2
16120100160036007284,0360:MENS FURNISHINGS,42,1
16120100160036007284,0597:HEALTH AIDS,93,1
16120100160036007285,0380:MENS ACTIVEWEAR,46,1
16120100160036007285,0597:HEALTH AIDS,93,1
16120100160036007285,0836:HOUSEHOLD CLEANING,143,1
16120100160036007285,0982:SPIRITS,176,3
16120100160036007285,0983:WINE,177,1
16120100160036007285,0991:TOBACCO,179,2
16120100160036007287,0380:MENS ACTIVEWEAR,46,2
16120100160036007287,0595:HOME/BATH,272,4
16120100160036007288,0597:HEALTH AIDS,93,1
16120100160036007288,0879:PET SUPPLIES,158,2
16120100160036007288,0884:LAWN & GARDEN,160,1
16120100160036007289,0961:GENERAL GROCERIES,169,1
16120100160036007289,0962:BEVERAGES,170,1
16120100160036007289,0973:CANDY,175,3
16120100160036007290,0961:GENERAL GROCERIES,169,1
16120100160036007290,0962:BEVERAGES,170,1
16120100160036007290,0973:CANDY,175,2
16120100160036007291,0962:BEVERAGES,170,4
16120100160036007292,0644:SPORTS NUTRITION,292,10
16120100160036007292,0879:PET SUPPLIES,158,1
16120100160036007293,0354:MENS MODERN COLLECT,37,1
16120100160036007293,0470:BOYS 8-20 CLOTHING,61,1
16120100160036007294,0991:TOBACCO,179,2
16120100160036007295,0421:TODDLER GIRL APPAREL,53,1
16120100160036007296,0179:MODERATE DENIM,183,1
16120100160036007296,0368:TRAD COLLECTIONS,44,1
16120100160036007297,0589:SUNGLASSES,85,1
16120100160036007298,0603:BEAUTY CARE,99,2
16120100160036007299,0850:PC HDWR & OFFICE EQP,148,2
16120100160036007299,0973:CANDY,175,2
16120100160036007300,0973:CANDY,175,7
16120100160036007303,0603:BEAUTY CARE,99,1
16120100160036007305,0391:MENS SHOES,48,1
16120100160036007305,0597:HEALTH AIDS,93,9
16120100160036007305,0604:PERSONAL CARE,100,5
16120100160036007305,0638:GEN SPORTING GOODS,106,5
16120100160036007305,0722:OUTDOOR LIVING,122,1
16120100160036007305,0846:BATTERIES,147,1
16120100160036007305,0962:BEVERAGES,170,1
16120100160036007306,0595:HOME/BATH,272,2
16120100160036007306,0836:HOUSEHOLD CLEANING,143,3
16120100160036007307,0343:MENS DENIM JEANS,34,2
16120100160036007307,0879:PET SUPPLIES,158,1
16120100160036007307,0962:BEVERAGES,170,1
16120100160036007307,0973:CANDY,175,1
16120100160036007311,0797:SEASONAL GIFTS,294,8
16120100160036007311,0837:GENERAL HOUSEWARES,296,3
16120100160036007311,0973:CANDY,175,4
16120100160036007311,0982:SPIRITS,176,5
16120100160036007312,0962:BEVERAGES,170,1
16120100160036007313,0962:BEVERAGES,170,1
16120100160036007314,0530:SCHOOL/OFFIC SUPP,70,4
16120100160036007314,0645:BIKES,109,1
16120100160036007314,0837:GENERAL HOUSEWARES,296,1
16120100160036007314,0857:PC PERIPH/OFFICE ACC,155,1
16120100160036007315,0597:HEALTH AIDS,93,3
16120100160036007315,0603:BEAUTY CARE,99,2
16120100160036007315,0962:BEVERAGES,170,1
16120100160036007316,0280:FASHION ACCESSORIES,27,3
16120100160036007317,0640:TOYS,108,1
16120100160036007317,0973:CANDY,175,2
16120100160036007318,0530:SCHOOL/OFFIC SUPP,70,3
16120100160036007319,0360:MENS FURNISHINGS,42,1
16120100160036007319,0532:AMERICAN GREETINGS,72,4
16120100160036007319,0597:HEALTH AIDS,93,4
16120100160036007319,0604:PERSONAL CARE,100,1
16120100160036007319,0861:GENERAL HARDWARE,156,1
16120100160036007319,0982:SPIRITS,176,1
16120100160036007320,0295:WOMENS ATHLTIC SHOES,29,2
16120100160036007320,0380:MENS ACTIVEWEAR,46,3
16120100160036007320,0593:PRESTIGE COSMETICS,270,1
16120100160036007320,0597:HEALTH AIDS,93,2
16120100160036007320,0603:BEAUTY CARE,99,4
16120100160036007320,0634:VITAMINS & HLTH AIDS,102,3
16120100160036007320,0661:LUGGAGE,111,3
16120100160036007321,0012:LOCAL GIFTS/FOODS,263,2
16120100160036007322,0597:HEALTH AIDS,93,1
16120100160036007322,0604:PERSONAL CARE,100,1
16120100160036007323,0597:HEALTH AIDS,93,1
16120100160036007323,0982:SPIRITS,176,1
16120100160036007324,0879:PET SUPPLIES,158,4
16120100160036007324,0973:CANDY,175,1
16120100160036007325,0597:HEALTH AIDS,93,2
16120100160036007325,0836:HOUSEHOLD CLEANING,143,1
16120100160036007326,0193:LADIES ACTIVEWEAR,21,4
16120100160036007326,0604:PERSONAL CARE,100,1
16120100160036007326,0973:CANDY,175,1
16120100160036007327,0071:BEAUTY RETAIL,266,1
16120100160036007327,0161:MISSY KAREN SCOTT,5,1
16120100160036007327,0355:MENS SPORT SHIRTS,38,2
16120100160036007327,0395:MENS ATHLETIC SHOES,49,1
16120100160036007327,0585:WATCHES,81,1
16120100160036007327,0973:CANDY,175,1
16120100160036007328,0596:MENS PRESTIGE FRAG,273,1
16120100160036007329,0973:CANDY,175,8
16120100160036007330,0982:SPIRITS,176,9
16120100160036007331,0596:MENS PRESTIGE FRAG,273,1
16120100160036007332,0837:GENERAL HOUSEWARES,296,3
16120100160036007333,0595:HOME/BATH,272,7
16120100160036007334,0589:SUNGLASSES,85,1
16120100160036007335,0193:LADIES ACTIVEWEAR,21,1
16120100160036007336,0554:TELECOMMUNICATIONS,76,1
16120100160036007336,0638:GEN SPORTING GOODS,106,3
16120100160036007337,0360:MENS FURNISHINGS,42,1
16120100160036007337,0826:SMALL ELECTRICS,138,1
16120100160036007337,0839:HOME ORG/SOLUTIONS,297,1
16120100160036007338,0597:HEALTH AIDS,93,2
16120100160036007339,0593:PRESTIGE COSMETICS,270,2
16120100160036007340,0585:WATCHES,81,1
16120100160036007340,0837:GENERAL HOUSEWARES,296,2
16120100160036007342,0295:WOMENS ATHLTIC SHOES,29,1
16120100160036007342,0999:UNSCANNED ITEMS,182,1
16120100160036007343,0637:FISHING,105,1
16120100160036007343,0638:GEN SPORTING GOODS,106,1
16120100160036007343,0962:BEVERAGES,170,1
16120100160036007343,0973:CANDY,175,1
16120100160036007343,0982:SPIRITS,176,2
16120100160036007344,0353:MENS OUTDOOR,36,1
16120100160036007345,0597:HEALTH AIDS,93,1
16120100160036007345,0879:PET SUPPLIES,158,2
16120100160036007346,0295:WOMENS ATHLTIC SHOES,29,1
16120100160036007346,0395:MENS ATHLETIC SHOES,49,1
16120100160036007347,0973:CANDY,175,4
16120100160036007348,0271:HANDBAGS,26,1
16120100160036007348,0585:WATCHES,81,2
16120100160036007348,0590:MASS COSMETICS,86,1
16120100160036007348,0593:PRESTIGE COSMETICS,270,1
16120100160036007348,0595:HOME/BATH,272,4
16120100160036007348,0597:HEALTH AIDS,93,2
16120100160036007348,0603:BEAUTY CARE,99,2
16120100160036007348,0646:SEASONAL,110,10
16120100160036007348,0836:HOUSEHOLD CLEANING,143,2
16120100160036007349,0973:CANDY,175,1
16120100160036007350,0161:MISSY KAREN SCOTT,5,5
16120100160036007350,0165:LIFE IS GOOD,7,1
16120100160036007350,0177:PETITE SEPARATES,12,1
16120100160036007350,0240:SLEEPWEAR/LOUNGEWEAR,24,1
16120100160036007350,0353:MENS OUTDOOR,36,1
16120100160036007350,0380:MENS ACTIVEWEAR,46,2
16120100160036007350,0590:MASS COSMETICS,86,5
16120100160036007350,0603:BEAUTY CARE,99,2
16120100160036007350,0604:PERSONAL CARE,100,1
16120100160036007350,0836:HOUSEHOLD CLEANING,143,2
16120100160036007351,0360:MENS FURNISHINGS,42,1
16120100160036007351,0380:MENS ACTIVEWEAR,46,2
16120100160036007352,0982:SPIRITS,176,3
16120100160036007353,0640:TOYS,108,2
16120100160036007353,0962:BEVERAGES,170,2
16120100160036007354,0532:AMERICAN GREETINGS,72,1
16120100160036007355,0604:PERSONAL CARE,100,1
16120100160036007355,0640:TOYS,108,2
16120100160036007355,0884:LAWN & GARDEN,160,1
16120100160036007356,0230:DAYWEAR,23,1
16120100160036007356,0826:SMALL ELECTRICS,138,1
16120100160036007356,0833:TABLETOP,141,1
16120100160036007357,0597:HEALTH AIDS,93,1
16120100160036007357,0836:HOUSEHOLD CLEANING,143,2
16120100160036007358,0962:BEVERAGES,170,2
16120100160036007358,0982:SPIRITS,176,1
16120100160036007359,0360:MENS FURNISHINGS,42,1
16120100160036007359,0510:NAVY PRIDE HARDLINES,64,2
16120100160036007359,0836:HOUSEHOLD CLEANING,143,6
16120100160036007359,0879:PET SUPPLIES,158,2
16120100160036007359,0962:BEVERAGES,170,3
16120100160036007359,0973:CANDY,175,6
16120100160036007360,0597:HEALTH AIDS,93,1
16120100160036007360,0961:GENERAL GROCERIES,169,1
16120100160036007361,0411:PEGABLES,50,2
16120100160036007361,0415:NEWBORN APPAREL,51,5
16120100160036007361,0597:HEALTH AIDS,93,2
16120100160036007361,0598:BABY CARE,94,1
16120100160036007361,0604:PERSONAL CARE,100,1
16120100160036007361,0836:HOUSEHOLD CLEANING,143,2
16120100160036007361,0861:GENERAL HARDWARE,156,1
16120100160036007361,0930:TABLE TOP & KITCHEN,164,1
16120100160036007361,0962:BEVERAGES,170,2
16120100160036007361,0973:CANDY,175,4
16120100160036007361,0984:BEER,178,1
16120100160036007362,0161:MISSY KAREN SCOTT,5,6
16120100160036007362,0163:JUNIOR TOPS,6,1
16120100160036007362,0354:MENS MODERN COLLECT,37,1
16120100160036007362,0368:TRAD COLLECTIONS,44,1
16120100160036007362,0973:CANDY,175,1
16120100160036007363,0360:MENS FURNISHINGS,42,1
16120100160036007363,0837:GENERAL HOUSEWARES,296,1
16120100160036007364,0962:BEVERAGES,170,1
16120100160036007365,0340:MENS CASUAL SLACKS,32,1
16120100160036007365,0343:MENS DENIM JEANS,34,1
16120100160036007365,0604:PERSONAL CARE,100,2
16120100160036007365,0961:GENERAL GROCERIES,169,1
16120100160036007365,0965:PERISHABLES,171,1
16120100160036007365,0973:CANDY,175,1
16120100160036007365,0983:WINE,177,3
16120100160036007366,0590:MASS COSMETICS,86,1
16120100160036007366,0597:HEALTH AIDS,93,2
16120100160036007366,0603:BEAUTY CARE,99,2
16120100160036007366,0604:PERSONAL CARE,100,5
16120100160036007366,0931:BATH,165,1
16120100160036007367,0421:TODDLER GIRL APPAREL,53,2
16120100160036007367,0440:GIRLS 7-16 CLOTHING,57,1
16120100160036007367,0449:GIRLS ACCESSORIES,58,1
16120100160036007367,0973:CANDY,175,2
16120100160036007368,0973:CANDY,175,1
16120100160036007369,0360:MENS FURNISHINGS,42,1
16120100160036007370,0532:AMERICAN GREETINGS,72,3
16120100160036007370,0540:PERIODICALS/COMICS,73,1
16120100160036007370,0541:BOOKS AND MAPS,74,1
